taxon_ID,taxon_name,taxon_author,taxon_lvl,lft,rgt
5334,Pedicularis,,genus,11272,11273
5335,Pedilanthus,,genus,24498,24499
5336,Pedinopetalum,,genus,5946,5947
5337,Peganum,,genus,22698,22699
5338,Pegolettia,,genus,9830,9831
5339,Pelagodoxa,,genus,33357,33358
5340,Pelargonium,,genus,23894,23895
5341,Pelea,,genus,21958,21959
5342,Pelexia,,genus,36057,36058
5343,Peliosanthes,,genus,33797,33798
5344,Pellacalyx,,genus,25840,25841
5345,Pellaea,,genus,938,939
5346,Pellionia,,genus,26882,26883
5347,Peltaea,,genus,21264,21265
5348,Peltandra,,genus,37335,37336
5349,Peltophorum,,genus,29416,29417
5350,Peltostigma,,genus,21956,21957
5351,Pelucha,,genus,9828,9829
5352,Pemphis,,genus,23792,23793
5353,Penelopeia,,genus,26598,26599
5354,Penicillanthemum,,genus,24134,24135
5355,Peniocereus,,genus,2745,2746
5356,Pennantia,,genus,6294,6295
5357,Pennellianthus,,genus,13412,13413
5358,Pennisetum,,genus,31545,31546
5359,Penstemon,,genus,13410,13411
5360,Pentacalia,,genus,9826,9827
5361,Pentace,,genus,21262,21263
5362,Pentachondra,,genus,18110,18111
5363,Pentaclethra,,genus,29414,29415
5364,Pentacoelium,,genus,13200,13201
5365,Pentadesma,,genus,25668,25669
5366,Pentaglottis,,genus,14808,14809
5367,Pentagramma,,genus,936,937
5368,Pentalinon,,genus,15752,15753
5369,Pentanema,,genus,9824,9825
5370,Pentapetes,,genus,21260,21261
5371,Pentaphragma,,genus,10794,10795
5372,Pentaphylax,,genus,18754,18755
5373,Pentapogon,,genus,31543,31544
5374,Pentas,,genus,17396,17397
5375,Pentasachme,,genus,15750,15751
5376,Pentaschistis,,genus,31541,31542
5377,Pentaspadon,,genus,22588,22589
5378,Pentastelma,,genus,15748,15749
5379,Penthorum,,genus,19109,19110
5380,Pentodon,,genus,17394,17395
5381,Pentopetia,,genus,15746,15747
5382,Peperomia,,genus,38151,38152
5383,Peponium,,genus,26596,26597
5384,Pera,,genus,24696,24697
5385,Peracarpa,,genus,10966,10967
5386,Peranema,,genus,530,531
5387,Peraxilla,,genus,4663,4664
5388,Pereskia,,genus,2743,2744
5389,Perezia,,genus,9822,9823
5390,Pergularia,,genus,15744,15745
5391,Periandra,,genus,29412,29413
5392,Periballia,,genus,31539,31540
5393,Pericallis,,genus,9820,9821
5394,Pericampylus,,genus,2141,2142
5395,Pericopsis,,genus,29410,29411
5396,Perilla,,genus,11804,11805
5397,Perillula,,genus,11802,11803
5398,Peripleura,,genus,9818,9819
5399,Periploca,,genus,15742,15743
5400,Peripterygia,,genus,26286,26287
5401,Peristrophe,,genus,12808,12809
5402,Peristylus,,genus,36055,36056
5403,Peritoma,,genus,20394,20395
5404,Perityle,,genus,9816,9817
5405,Pernettya,,genus,18108,18109
5406,Peronema,,genus,11800,11801
5407,Perotis,,genus,31537,31538
5408,Perrottetia,,genus,22712,22713
5409,Persea,,genus,37535,37536
5410,Persicaria,,genus,4383,4384
5411,Persoonia,,genus,1723,1724
5412,Pertusadina,,genus,17392,17393
5413,Pertya,,genus,9814,9815
5414,Petagnaea,,genus,5944,5945
5415,Petalonyx,,genus,19004,19005
5416,Petalostigma,,genus,24082,24083
5417,Petasites,,genus,9812,9813
5418,Petesiodes,,genus,18486,18487
5419,Petesioides,,genus,18484,18485
5420,Petitia,,genus,11798,11799
5421,Petraeovitex,,genus,11796,11797
5422,Petrea,,genus,11996,11997
5423,Petrobium,,genus,9810,9811
5424,Petromarula,,genus,10964,10965
5425,Petrophile,,genus,1721,1722
5426,Petrorhagia,,genus,4139,4140
5427,Petrosavia,,genus,36943,36944
5428,Petroselinum,,genus,5942,5943
5429,Petunia,,genus,14236,14237
5430,Peucedanum,,genus,5940,5941
5431,Peucephyllum,,genus,9808,9809
5432,Pfaffia,,genus,3809,3810
5433,Phacelia,,genus,14806,14807
5434,Phacellaria,,genus,4803,4804
5435,Phacelurus,,genus,31535,31536
5436,Phaeanthus,,genus,37945,37946
5437,Phaenosperma,,genus,31533,31534
5438,Phagnalon,,genus,9806,9807
5439,Phaius,,genus,36053,36054
5440,Phalaenopsis,,genus,36051,36052
5441,Phalaris,,genus,31531,31532
5442,Phaleria,,genus,20798,20799
5443,Phanerandra,,genus,18106,18107
5444,Phanerosorus,,genus,1222,1223
5445,Phania,,genus,9804,9805
5446,Pharbitis,,genus,14436,14437
5447,Pharnaceum,,genus,2949,2950
5448,Pharus,,genus,31529,31530
5449,Phaseolus,,genus,29408,29409
5450,Phaulopsis,,genus,12806,12807
5451,Phaulothamnus,,genus,3913,3914
5452,Phebalium,,genus,21954,21955
5453,Phegopteris,,genus,682,683
5454,Pheidonocarpa,,genus,13862,13863
5455,Pheladenia,,genus,36049,36050
5456,Phelline,,genus,10766,10767
5457,Phellodendron,,genus,21952,21953
5458,Phenakospermum,,genus,32975,32976
5459,Phenax,,genus,26880,26881
5460,Pherosphaera,,genus,38327,38328
5461,Phialanthus,,genus,17390,17391
5462,Philadelphus,,genus,19044,19045
5463,Phillyrea,,genus,13974,13975
5464,Philodendron,,genus,37333,37334
5465,Philotheca,,genus,21950,21951
5466,Philoxerus,,genus,3807,3808
5467,Philydrum,,genus,33031,33032
5468,Phinaea,,genus,13860,13861
5469,Phippsia,,genus,31527,31528
5470,Phlebodium,,genus,266,267
5471,Phlebolobium,,genus,20176,20177
5472,Phlegmariurus,,genus,1473,1474
5473,Phleum,,genus,31525,31526
5474,Phloeophila,,genus,36047,36048
5475,Phlogacanthus,,genus,12804,12805
5476,Phlomis,,genus,11794,11795
5477,Phlomoides,,genus,11792,11793
5478,Phlox,,genus,18870,18871
5479,Phoebe,,genus,37533,37534
5480,Phoenicophorium,,genus,33355,33356
5481,Phoenix,,genus,33353,33354
5482,Pholidocarpus,,genus,33351,33352
5483,Pholidota,,genus,36045,36046
5484,Pholistoma,,genus,14804,14805
5485,Phoradendron,,genus,4801,4802
5486,Phormium,,genus,34157,34158
5487,Photinia,,genus,27542,27543
5488,Phragmites,,genus,31523,31524
5489,Phreatia,,genus,36043,36044
5490,Phrynium,,genus,32935,32936
5491,Phtheirospermum,,genus,11270,11271
5492,Phthirusa,,genus,4661,4662
5493,Phuopsis,,genus,17388,17389
5494,Phygelius,,genus,13198,13199
5495,Phyla,,genus,11994,11995
5496,Phylica,,genus,27218,27219
5497,Phyllacanthus,,genus,17386,17387
5498,Phyllachne,,genus,10782,10783
5499,Phyllagathis,,genus,23186,23187
5500,Phyllangium,,genus,15998,15999
5501,Phyllanthus,,genus,23994,23995
5502,Phyllis,,genus,17384,17385
5503,Phyllitis,,genus,802,803
5504,Phyllocladus,,genus,38325,38326
5505,Phyllocyclus,,genus,16226,16227
5506,Phyllodium,,genus,29406,29407
5507,Phyllodoce,,genus,18104,18105
5508,Phyllomelia,,genus,17382,17383
5509,Phyllospadix,,genus,36989,36990
5510,Phyllostachys,,genus,31521,31522
5511,Phyllostegia,,genus,11790,11791
5512,Phyllota,,genus,29404,29405
5513,Phymatodes,,genus,1228,1229
5514,Phymatopteris,,genus,264,265
5515,Phymatosorus,,genus,262,263
5516,Phymosia,,genus,21258,21259
5517,Physalis,,genus,14234,14235
5518,Physocarpus,,genus,27540,27541
5519,Physoceras,,genus,36041,36042
5520,Physokentia,,genus,33349,33350
5521,Physospermum,,genus,5938,5939
5522,Phytelephas,,genus,33347,33348
5523,Phyteuma,,genus,10962,10963
5524,Phytocrene,,genus,17804,17805
5525,Phytolacca,,genus,3081,3082
5526,Picardaea,,genus,17380,17381
5527,Picconia,,genus,13972,13973
5528,Picea,,genus,38383,38384
5529,Pichisermollodes,,genus,260,261
5530,Pichonia,,genus,18704,18705
5531,Pickeringia,,genus,29402,29403
5532,Picnomon,,genus,9802,9803
5533,Picramnia,,genus,22736,22737
5534,Picrasma,,genus,21650,21651
5535,Picrella,,genus,21948,21949
5536,Picria,,genus,13008,13009
5537,Picris,,genus,9800,9801
5538,Picrodendron,,genus,24080,24081
5539,Pictetia,,genus,29400,29401
5540,Pieris,,genus,18102,18103
5541,Pigafetta,,genus,33345,33346
5542,Pilea,,genus,26878,26879
5543,Pileostegia,,genus,19042,19043
5544,Piliocalyx,,genus,23522,23523
5545,Piloblephis,,genus,11788,11789
5546,Pilocarpus,,genus,21946,21947
5547,Pilogyne,,genus,26594,26595
5548,Pilosella,,genus,9798,9799
5549,Pilosocereus,,genus,2741,2742
5550,Pilostaxis,,genus,27692,27693
5551,Pilularia,,genus,1182,1183
5552,Pimelea,,genus,20796,20797
5553,Pimelodendron,,genus,24496,24497
5554,Pimenta,,genus,23520,23521
5555,Pimia,,genus,21256,21257
5556,Pimpinella,,genus,5936,5937
5557,Pinalia,,genus,36039,36040
5558,Pinanga,,genus,33343,33344
5559,Pinellia,,genus,37331,37332
5560,Pinguicula,,genus,12036,12037
5561,Pinillosia,,genus,9796,9797
5562,Pinochia,,genus,15740,15741
5563,Pinus,,genus,38381,38382
5564,Pinzona,,genus,2336,2337
5565,Piper,,genus,38149,38150
5566,Piperanthera,,genus,38147,38148
5567,Piptanthus,,genus,29398,29399
5568,Piptatherum,,genus,31519,31520
5569,Piptocarpha,,genus,9794,9795
5570,Piptochaetium,,genus,31517,31518
5571,Piptocoma,,genus,9792,9793
5572,Pipturus,,genus,26876,26877
5573,Piqueria,,genus,9790,9791
5574,Piresiella,,genus,31515,31516
5575,Piriqueta,,genus,24932,24933
5576,Piscidia,,genus,29396,29397
5577,Pisonia,,genus,3017,3018
5578,Pistacia,,genus,22586,22587
5579,Pistia,,genus,37329,37330
5580,Pisum,,genus,29394,29395
5581,Pitcairnia,,genus,32671,32672
5582,Pithecellobium,,genus,29392,29393
5583,Pithecollobium,,genus,29390,29391
5584,Pittosporum,,genus,6266,6267
5585,Pityopsis,,genus,9788,9789
5586,Pityrogramma,,genus,934,935
5587,Placospermum,,genus,1719,1720
5588,Pladaroxylon,,genus,9786,9787
5589,Plagianthus,,genus,21254,21255
5590,Plagiobothrys,,genus,14802,14803
5591,Plagiogyria,,genus,1150,1151
5592,Plagiostachys,,genus,32841,32842
5593,Plagius,,genus,9784,9785
5594,Plakothira,,genus,19002,19003
5595,Planchonella,,genus,18702,18703
5596,Planchonia,,genus,18810,18811
5597,Planocarpa,,genus,18100,18101
5598,Plantago,,genus,13408,13409
5599,Platanthera,,genus,36037,36038
5600,Platanus,,genus,1783,1784
5601,Platea,,genus,17802,17803
5602,Platostoma,,genus,11786,11787
5603,Platycapnos,,genus,2267,2268
5604,Platycarya,,genus,26746,26747
5605,Platycerium,,genus,258,259
5606,Platycladus,,genus,38265,38266
5607,Platycodon,,genus,10960,10961
5608,Platydesma,,genus,21944,21945
5609,Platygyna,,genus,24494,24495
5610,Platylepis,,genus,36035,36036
5611,Platylobium,,genus,29388,29389
5612,Platyloma,,genus,41235,41236
5613,Platymiscium,,genus,29386,29387
5614,Platypholis,,genus,11268,11269
5615,Platyspermation,,genus,6486,6487
5616,Platystele,,genus,36033,36034
5617,Platystemon,,genus,2265,2266
5618,Platythelys,,genus,36031,36032
5619,Plecostachys,,genus,9782,9783
5620,Plectocomia,,genus,33341,33342
5621,Plectocomiopsis,,genus,33339,33340
5622,Plectomirtha,,genus,22584,22585
5623,Plectorrhiza,,genus,36029,36030
5624,Plectranthus,,genus,11784,11785
5625,Pleioblastus,,genus,31513,31514
5626,Pleiocarpa,,genus,15738,15739
5627,Pleiogynium,,genus,22582,22583
5628,Pleiomeris,,genus,18482,18483
5629,Pleione,,genus,36027,36028
5630,Pleiostachya,,genus,32933,32934
5631,Pleocnemia,,genus,426,427
5632,Pleodendron,,genus,38195,38196
5633,Pleomele,,genus,33795,33796
5634,Pleopeltis,,genus,256,257
5635,Plerandra,,genus,6218,6219
5636,Plesioneuron,,genus,680,681
5637,Plethadenia,,genus,21942,21943
5638,Plethiandra,,genus,23184,23185
5639,Pleurocalyptus,,genus,23518,23519
5640,Pleurocoronis,,genus,9780,9781
5641,Pleurofossa,,genus,932,933
5642,Pleuromanes,,genus,1294,1295
5643,Pleuropetalum,,genus,3805,3806
5644,Pleurophyllum,,genus,9778,9779
5645,Pleuropogon,,genus,31511,31512
5646,Pleurosoriopsis,,genus,254,255
5647,Pleurosorus,,genus,800,801
5648,Pleurospermum,,genus,5934,5935
5649,Pleurostelma,,genus,15736,15737
5650,Pleurostylia,,genus,26284,26285
5651,Pleurothallis,,genus,36025,36026
5652,Plinia,,genus,23516,23517
5653,Plocama,,genus,17378,17379
5654,Plocoglottis,,genus,36023,36024
5655,Ploiarium,,genus,25686,25687
5656,Pluchea,,genus,9776,9777
5657,Plukenetia,,genus,24492,24493
5658,Plumbago,,genus,4465,4466
5659,Plumeria,,genus,15734,15735
5660,Pneumatopteris,,genus,678,679
5661,Poa,,genus,31509,31510
5662,Podalyria,,genus,29384,29385
5663,Podangis,,genus,36021,36022
5664,Podocarpus,,genus,38323,38324
5665,Podochilus,,genus,36019,36020
5666,Podolepis,,genus,9774,9775
5667,Podonephelium,,genus,22326,22327
5668,Podophorus,,genus,31507,31508
5669,Podosperma,,genus,9772,9773
5670,Podospermum,,genus,9770,9771
5671,Podostemum,,genus,25574,25575
5672,Podranea,,genus,12182,12183
5673,Poecilostachys,,genus,31505,31506
5674,Poeppigia,,genus,29382,29383
5675,Pogogyne,,genus,11782,11783
5676,Pogonanthera,,genus,23182,23183
5677,Pogonatherum,,genus,31503,31504
5678,Pogonia,,genus,36017,36018
5679,Pogonolepis,,genus,9768,9769
5680,Pogonotium,,genus,33337,33338
5681,Pogostemon,,genus,11780,11781
5682,Poicillopsis,,genus,15732,15733
5683,Poikilospermum,,genus,26874,26875
5684,Poiretia,,genus,29380,29381
5685,Poitea,,genus,29378,29379
5686,Polemonium,,genus,18868,18869
5687,Polianthes,,genus,33793,33794
5688,Poliomintha,,genus,11778,11779
5689,Pollia,,genus,33103,33104
5690,Polyalthia,,genus,37943,37944
5691,Polybotrya,,genus,528,529
5692,Polycarpaea,,genus,4137,4138
5693,Polycarpon,,genus,4135,4136
5694,Polycnemum,,genus,3803,3804
5695,Polygala,,genus,27690,27691
5696,Polygonatum,,genus,33791,33792
5697,Polygonella,,genus,4381,4382
5698,Polygonum,,genus,4379,4380
5699,Polymeria,,genus,14434,14435
5700,Polyosma,,genus,6484,6485
5701,Polyphlebium,,genus,1292,1293
5702,Polypodiastrum,,genus,252,253
5703,Polypodiodes,,genus,250,251
5704,Polypodiopteris,,genus,248,249
5705,Polypodium,,genus,246,247
5706,Polypogon,,genus,31501,31502
5707,Polypremum,,genus,13944,13945
5708,Polyscias,,genus,6216,6217
5709,Polysphaeria,,genus,17376,17377
5710,Polyspora,,genus,18338,18339
5711,Polystachya,,genus,36015,36016
5712,Polystichum,,genus,526,527
5713,Polytaenium,,genus,930,931
5714,Polytoca,,genus,31499,31500
5715,Polytrias,,genus,31497,31498
5716,Pomaderris,,genus,27216,27217
5717,Pomatocalpa,,genus,36013,36014
5718,Pomatoderris,,genus,27214,27215
5719,Pomax,,genus,17374,17375
5720,Ponapea,,genus,33335,33336
5721,Ponerorchis,,genus,36011,36012
5722,Pongamia,,genus,29376,29377
5723,Pontederia,,genus,33017,33018
5724,Ponthieva,,genus,36009,36010
5725,Popowia,,genus,37941,37942
5726,Populus,,genus,24744,24745
5727,Porana,,genus,14432,14433
5728,Poranopsis,,genus,14430,14431
5729,Poranthera,,genus,23992,23993
5730,Porophyllum,,genus,9766,9767
5731,Porterandia,,genus,17372,17373
5732,Portlandia,,genus,17370,17371
5733,Portulaca,,genus,2839,2840
5734,Portulacaria,,genus,2883,2884
5735,Posidonia,,genus,36967,36968
5736,Poskea,,genus,13406,13407
5737,Posoqueria,,genus,17368,17369
5738,Potamogeton,,genus,36975,36976
5739,Potentilla,,genus,27538,27539
5740,Pothos,,genus,37327,37328
5741,Pottsia,,genus,15730,15731
5742,Pouchetia,,genus,17366,17367
5743,Pourouma,,genus,26872,26873
5744,Pouteria,,genus,18700,18701
5745,Pouzolzia,,genus,26870,26871
5746,Prangos,,genus,5932,5933
5747,Prasium,,genus,11776,11777
5748,Prasophyllum,,genus,36007,36008
5749,Premna,,genus,11774,11775
5750,Prenanthes,,genus,9764,9765
5751,Prescottia,,genus,36005,36006
5752,Prestoea,,genus,33333,33334
5753,Prestonia,,genus,15728,15729
5754,Primula,,genus,18480,18481
5755,Primulina,,genus,13858,13859
5756,Principina,,genus,32339,32340
5757,Pringlea,,genus,20174,20175
5758,Prinsepia,,genus,27536,27537
5759,Prionotes,,genus,18098,18099
5760,Prioria,,genus,29374,29375
5761,Prismatomeris,,genus,17364,17365
5762,Pristiglottis,,genus,36003,36004
5763,Pristimera,,genus,26282,26283
5764,Pritchardia,,genus,33331,33332
5765,Priva,,genus,11992,11993
5766,Proboscidea,,genus,12962,12963
5767,Procris,,genus,26868,26869
5768,Proiphys,,genus,34041,34042
5769,Pronephrium,,genus,676,677
5770,Prosaptia,,genus,244,245
5771,Proserpinaca,,genus,19093,19094
5772,Prosopis,,genus,29372,29373
5773,Prospero,,genus,33789,33790
5774,Prostanthera,,genus,11772,11773
5775,Prosthechea,,genus,36001,36002
5776,Protarum,,genus,37325,37326
5777,Protea,,genus,1717,1718
5778,Protium,,genus,22672,22673
5779,Protomegabaria,,genus,23990,23991
5780,Prumnopitys,,genus,38321,38322
5781,Prunella,,genus,11770,11771
5782,Prunus,,genus,27534,27535
5783,Psammiosorus,,genus,424,425
5784,Psathura,,genus,17362,17363
5785,Pseudabutilon,,genus,21252,21253
5786,Pseudagrostistachys,,genus,24490,24491
5787,Pseudanamomis,,genus,23514,23515
5788,Pseudanthus,,genus,24078,24079
5789,Pseudarthria,,genus,29370,29371
5790,Pseudechinolaena,,genus,31495,31496
5791,Pseudelephantopus,,genus,9762,9763
5792,Pseuderanthemum,,genus,12802,12803
5793,Pseuderia,,genus,35999,36000
5794,Pseudobombax,,genus,21250,21251
5795,Pseudocarpidium,,genus,11768,11769
5796,Pseudocentrum,,genus,35997,35998
5797,Pseudoclausena,,genus,21572,21573
5798,Pseudocyclosorus,,genus,674,675
5799,Pseudodrynaria,,genus,242,243
5800,Pseudofumaria,,genus,2263,2264
5801,Pseudognaphalium,,genus,9760,9761
5802,Pseudogoodyera,,genus,35995,35996
5803,Pseudogynoxys,,genus,9758,9759
5804,Pseudolmedia,,genus,27040,27041
5805,Pseudomussaenda,,genus,17360,17361
5806,Pseudopanax,,genus,6214,6215
5807,Pseudophegopteris,,genus,672,673
5808,Pseudophoenix,,genus,33329,33330
5809,Pseudoraphis,,genus,31493,31494
5810,Pseudorchis,,genus,35993,35994
5811,Pseudorhipsalis,,genus,2739,2740
5812,Pseudorlaya,,genus,5930,5931
5813,Pseudorontium,,genus,13404,13405
5814,Pseudosamanea,,genus,29368,29369
5815,Pseudosasa,,genus,31491,31492
5816,Pseudosclerochloa,,genus,31489,31490
5817,Pseudosindora,,genus,29366,29367
5818,Pseudospondias,,genus,22580,22581
5819,Pseudostellaria,,genus,4133,4134
5820,Pseudotectaria,,genus,422,423
5821,Pseudotsuga,,genus,38379,38380
5822,Pseudovanilla,,genus,35991,35992
5823,Pseudowintera,,genus,38183,38184
5824,Psiadia,,genus,9756,9757
5825,Psidium,,genus,23512,23513
5826,Psiguria,,genus,26592,26593
5827,Psilocarphus,,genus,9754,9755
5828,Psilochilus,,genus,35989,35990
5829,Psilotrichopsis,,genus,3801,3802
5830,Psilotrichum,,genus,3799,3800
5831,Psilotum,,genus,1396,1397
5832,Psiloxylon,,genus,23510,23511
5833,Psilurus,,genus,31487,31488
5834,Psittacanthus,,genus,4659,4660
5835,Psophocarpus,,genus,29364,29365
5836,Psoralea,,genus,29362,29363
5837,Psorothamnus,,genus,29360,29361
5838,Psychilis,,genus,35987,35988
5839,Psychopsis,,genus,35985,35986
5840,Psychotria,,genus,17358,17359
5841,Psychrophila,,genus,1909,1910
5842,Psydrax,,genus,17356,17357
5843,Ptarmica,,genus,9752,9753
5844,Pteleocarpa,,genus,14800,14801
5845,Pteralyxia,,genus,15726,15727
5846,Pteranthus,,genus,4131,4132
5847,Pterichis,,genus,35983,35984
5848,Pteridium,,genus,1032,1033
5849,Pteridrys,,genus,420,421
5850,Pteris,,genus,928,929
5851,Pterisanthes,,genus,29992,29993
5852,Pternandra,,genus,23180,23181
5853,Pterocarpus,,genus,29358,29359
5854,Pterocarya,,genus,26744,26745
5855,Pterocaulon,,genus,9750,9751
5856,Pterocephalus,,genus,6392,6393
5857,Pteroceras,,genus,35981,35982
5858,Pterocymbium,,genus,21248,21249
5859,Pterolepis,,genus,23178,23179
5860,Pterolobium,,genus,29356,29357
5861,Pterospermum,,genus,21246,21247
5862,Pterostegia,,genus,4377,4378
5863,Pterostylis,,genus,35979,35980
5864,Pterygopappus,,genus,9748,9749
5865,Pterygota,,genus,21244,21245
5866,Ptilimnium,,genus,5928,5929
5867,Ptilostemon,,genus,9746,9747
5868,Ptilotus,,genus,3797,3798
5869,Ptisana,,genus,1362,1363
5870,Ptychococcus,,genus,33327,33328
5871,Ptychopyxis,,genus,24488,24489
5872,Ptychosperma,,genus,33325,33326
5873,Ptychotis,,genus,5926,5927
5874,Puccinellia,,genus,31485,31486
5875,Pueraria,,genus,29354,29355
5876,Pulicaria,,genus,9744,9745
5877,Pullea,,genus,25962,25963
5878,Pulmonaria,,genus,14798,14799
5879,Pulsatilla,,genus,1907,1908
5880,Pultenaea,,genus,29352,29353
5881,Punica,,genus,23790,23791
5882,Pupalia,,genus,3795,3796
5883,Purdiaea,,genus,18222,18223
5884,Purpureostemon,,genus,23508,23509
5885,Putranjiva,,genus,25398,25399
5886,Pycnandra,,genus,18698,18699
5887,Pycnanthus,,genus,38073,38074
5888,Pycnarrhena,,genus,2139,2140
5889,Pycnocomon,,genus,6390,6391
5890,Pycnospora,,genus,29350,29351
5891,Pycreus,,genus,32337,32338
5892,Pyracantha,,genus,27532,27533
5893,Pyramidanthe,,genus,37939,37940
5894,Pyrenacantha,,genus,17800,17801
5895,Pyrenaria,,genus,18336,18337
5896,Pyrola,,genus,18096,18097
5897,Pyrorchis,,genus,35977,35978
5898,Pyrostegia,,genus,12180,12181
5899,Pyrostria,,genus,17354,17355
5900,Pyrrhanthera,,genus,31483,31484
5901,Pyrrhopappus,,genus,9742,9743
5902,Pyrrosia,,genus,240,241
5903,Pyrus,,genus,27530,27531
5904,Pytinicarpa,,genus,9740,9741
5905,Quadrella,,genus,20460,20461
5906,Quararibea,,genus,21242,21243
5907,Quassia,,genus,21648,21649
5908,Queenslandiella,,genus,32335,32336
5909,Quercus,,genus,26782,26783
5910,Quesnelia,,genus,32669,32670
5911,Quiina,,genus,25784,25785
5912,Quillaja,,genus,29890,29891
5913,Quintinia,,genus,6438,6439
5914,Quisqueya,,genus,35975,35976
5915,Rachelia,,genus,9738,9739
5916,Rachicallis,,genus,17352,17353
5917,Racosperma,,genus,29348,29349
5918,Radermachera,,genus,12178,12179
5919,Radiogrammitis,,genus,238,239
5920,Radiola,,genus,24132,24133
5921,Radiovittaria,,genus,926,927
5922,Rafinesquia,,genus,9736,9737
5923,Rajania,,genus,36885,36886
5924,Ramonda,,genus,13856,13857
5925,Randia,,genus,17350,17351
5926,Rangaeris,,genus,35973,35974
5927,Ranunculus,,genus,1905,1906
5928,Raoulia,,genus,9734,9735
5929,Rapanea,,genus,18478,18479
5930,Raphanus,,genus,20172,20173
5931,Raphia,,genus,33323,33324
5932,Rapistrum,,genus,20170,20171
5933,Raukaua,,genus,6212,6213
5934,Rauvolfia,,genus,15724,15725
5935,Ravenala,,genus,32973,32974
5936,Ravenea,,genus,33321,33322
5937,Ravenia,,genus,21940,21941
5938,Readea,,genus,17348,17349
5939,Reaumuria,,genus,4493,4494
5940,Reediella,,genus,1290,1291
5941,Reevesia,,genus,21240,21241
