ref_ID,ref_long,geo_entity_ref,type,subset,taxon_ID,taxon_name,checklist,native_indicated,natural_indicated,end_ref,traits,restricted,proc_date
10237,"Batalha & Mantovani (2001) Floristic composition of the Cerrado in the Pé-De-Gigante Reserve (Santa Rita do Passa Quatro, Southeastern Brazil). Acta botanica Brasilica 15, 289-304.","Pé-de-Gigante Reserve, Brazil",Checklist,all,2,Tracheophyta,1,0,0,0,1,0,2016-01-12
10238,"Gamit, Maurya, Qureshimatva & Solanki (2015) Check list of flowering plants in Tapi District, Gujarat, India. International Journal of advanced Research 3, 1104-1123.","Tapi District, Gujarat, India",Checklist,all,6,Angiospermae,1,0,0,0,1,0,2015-12-14
10240,Botanical Garden Tel Aviv (pers. comm.) Israel Flora.,Israel,Checklist,all,2,Tracheophyta,1,1,0,0,1,0,2016-01-18
10241,"Medjahdi, Ibn Tattou, Barkat & Benabedli (2009) La flore vasculaire des Monts des Trara (Nord Ouest Algérien). Acta Botanica Malacitana 34, 57-75.","Monts de Trara, Algeria",Checklist,all,2,Tracheophyta,1,1,0,0,1,0,2015-11-27
10242,"University of Greifswald (2010) FloraGREIF - Virtual Flora of Mongolia. Available at: http://greif.uni-greifswald.de/floragreif/, last accessed  02.02.2016.",Mongolia,Species Database,all,2,Tracheophyta,1,0,0,0,1,0,2016-02-04
10243,"Chinese Virtual Herbarium (2016) The Flora of China v. 5.0. Available at: http://www.cvh.org.cn/, last accessed  15.01.2016.",China,Species Database,all,2,Tracheophyta,1,1,0,0,1,0,2016-02-04
10244,"Letcher, Lasky, Chazdon, Norden, Wright, Meave, Pérez-García, Muñoz, Romero-Pérez, Andrade, Andrade, Balvanera, Becknell, Bentos, Bhaskar, Bongers, Boukili, Brancalion, César, Clark, Clark, Craven, DeFrancesco, Dupuy, Finegan, González-Jiménez, Hall, Harms, Hernández-Stefanoni, Hietz, Kennard, Killeen, Laurance, Lebrija-Trejos, Lohbeck, Martínez-Ramos, Massoca, Mesquita, Mora, Muscarella, Paz, Pineda-García, Powers, Quesada-Monge, Rodrigues, Sandor, Sanaphre-Villanueva, Schüller, Swenson, Tauro, Uriarte, van Breugel, Vargas-Ramírez, Viani, Wendt, Williamson & Zhou (2015) Environmental gradients and the evolution of successional habitat specialization. Journal of Ecology 103, 1276-1290.",Neotropics,Survey,all,2,Tracheophyta,0,0,0,0,1,0,2016-02-19
10245,"Zhang, Slik, Zhang & Cao (2011) Spatial patterns of wood traits in China are controlled by phylogeny and the environment. Global Ecology and Biogeography 20, 241-250.",China,Survey,all,2,Tracheophyta,0,0,0,0,1,0,2016-02-19
10246,"Oliveira-Filho (2014) NeoTropTree. Available at: http://www.icb.ufmg.br/treeatlan/, last accessed  12.02.2016.",Neotropics,Species Database,other subset,2,Tracheophyta,0,0,0,0,1,0,2016-02-17
10247,"Schaefer, Hardy, Silva, Barraclough & Savolainen (2011) Testing Darwin's naturalization hypothesis in the Azores. Ecology Letters 14, 389-96.",Azores,Checklist,all,2,Tracheophyta,0,0,0,0,1,0,2016-02-17
10248,"Zanne, Lopez-Gonzalez, Coomes, Ilic, Jansen, Lewis, Miller, Swenson, Wiemann & Chave (2009) Data from: Towards a worldwide wood economics spectrum. NA NA, NA.",World,Species Database,all,2,Tracheophyta,0,0,0,0,1,0,2016-02-17
10249,"Velayos Rodríguez (2016) Flora de Guinea. Available at: http://www.floradeguinea.com/herbario/, last accessed  02.10.2016.",Equatorial Guinea,Species Database,native,2,Tracheophyta,1,1,0,1,0,0,2016-02-10
10250,"Bernal, Gradstein & Celis (2015) Catálogo de plantas y líquenes de Colombia. Available at: http://catalogoplantasdecolombia.unal.edu.co/, last accessed  15.01.2016.",Colombia,Species Database,all,1,Embryophyta,1,1,1,0,1,0,2016-01-14
10254,"Kattge, Diaz, Lavorel, Prentice, Leadley, Bönisch, Garnier, Westoby, Reich & Wright (2011) TRY – a global database of plant traits. Global Change Biology 17, 2905–2935.",World,Species Database,all,2,Tracheophyta,0,0,0,0,1,1,2016-05-18
10255,"Royal Botanic Gardens Kew (2016) Seed information database (SID). Available at: http://data.kew.org/sid/, last accessed  22/03/2013.",World,Species Database,all,2,Tracheophyta,0,0,0,0,1,0,2016-05-23
10256,"Benito, Lorite, Pérez-Pérez, Gómez-Aparicio, Peñas & Robertson (2014) Forecasting plant range collapse in a mediterranean hotspot. Diversity and Distributions 20, 72-83.","Andalusia, Spain",Species Database,all,2,Tracheophyta,0,0,0,0,1,0,2016-04-13
10257,"Buzzard, Hulshof, Birt, Violle, Enquist & Larjavaara (2016) Re-growing a tropical dry forest. Functional Ecology 30, 1006–1013.",Costa Rica,Species Database,all,2,Tracheophyta,0,0,0,0,1,0,2016-04-20
10258,"Kraft, Wright, Turner, Lucas, Oufiero, Supardi Noor, Sun, Dominy & Whitney (2015) Seed size and the evolution of leaf defences. Journal of Ecology 103, 1057-1068.",World,Species Database,all,2,Tracheophyta,0,0,0,0,1,0,2016-04-25
10259,"Lopez-Martinez, Sanaphre-Villanueva, Dupuy, Hernandez-Stefanoni, Meave & Gallardo-Cruz (2013) Beta-Diversity of functional groups of woody plants in a tropical dry forest in Yucatan. PloS one 8, e73660.","Yucatan, Mexico",Species Database,all,2,Tracheophyta,0,0,0,0,1,0,2016-04-25
10260,"Sfair, Arroyo-Rodríguez, Santos & Tabarelli (2016) Taxonomic and functional divergence of tree assemblages in a fragmented tropical forest. Ecological Applications 26, 1816–1826.","Mata Atlantica, Brazil",Species Database,all,2,Tracheophyta,0,0,0,0,1,0,2016-05-10
10261,"Zhang, Zhen Du & Chen (2004) Seed size in relation to phylogeny, growth form and longevity in a subalpine meadow on the east of the Tibetan plateau. Folia Geobotanica 39, 129-142.","Tibet, China",Species Database,all,2,Tracheophyta,0,0,0,0,1,0,2016-05-13
10262,"Jardim Botânico do Rio de Janeiro (2016) Flora do Brasil 2020 em construção. Available at: http://floradobrasil.jbrj.gov.br/, last accessed  09.05.2016.",Brazil,Species Database,all,2,Tracheophyta,1,1,1,1,1,0,2016-05-09
10263,Noroozi (pers. comm.) Checklist of the Flora of Iran based on the Flora Iranica (ed: Rechinger K.H.) and an update based on recent species records.,Iran,Checklist,all,2,Tracheophyta,1,0,0,0,0,1,2016-05-31
10264,Tela Botanica (2015) Base de données des Trachéophytes de France métropolitaine (bdtfx). Available at: http://www.tela-botanica.org/bdtfx.,France,Flora,all,2,Tracheophyta,1,1,1,1,0,0,2016-05-27
10265,"Danihelka, Chrtek & Kaplan (2012) Checklist of vascular plants of the Czech Republic. Preslia 84, 647–811.",Czech Republic ,Checklist,all,2,Tracheophyta,1,1,1,0,0,0,2016-05-27
10266,"Nikolić (2016) Flora Croatica Database. Available at: http://hirc.botanic.hr/fcd, last accessed  12.02.2016.",Croatia,Species Database,native and naturalized,2,Tracheophyta,1,1,0,0,0,0,2016-05-27
10267,"Kuzmenkova (2015) Plants of Belarus. Available at: http://hbc.bas-net.by/plantae/eng/default.php, last accessed  15.02.2016.",Belarus,Species Database,all,2,Tracheophyta,1,1,0,0,0,0,2016-04-13
10268,Figueiredo & Smith (2008) Plants of Angola / Plantas de Angola. Available at: http://floras.cenapad.unicamp.br/floradeangola.,Angola,Flora,native and naturalized,2,Tracheophyta,1,0,0,0,0,1,2016-04-22
10269,"Kartesz (2014) The Biota of North America Program (BONAP). Available at: http://www.bonap.org/napa.html, last accessed  16.2.2016.",North America,Species Database,native,2,Tracheophyta,1,1,0,0,0,1,2016-06-26
10270,"Chatelain, Assi, Spichiger & Gautier (2011) Cartes de distribution des plantes de Côte d'Ivoire. Conservatoire et Jardin botaniques de la Ville de Genève, Chambésy, 327 Sp.",Ivory Coast,Flora,all,2,Tracheophyta,1,1,0,1,0,1,2016-05-31
10271,"Dobignard & Chatelain (2010-2013) Synonymic and bibliographic index of North African plants (Vol. 1-5). Available at: http://www.ville-ge.ch/musinfo/bd/cjb/africa/index.php?langue=an, last accessed  5.4.2016.",North Africa,Species Database,all,2,Tracheophyta,1,1,1,1,0,1,2016-06-07
10272,Kupriyanov & Kupriyanov (pers. comm.) The study of the flora (by the example of Kemerovo region).,Kemerovo,Checklist,all,2,Tracheophyta,1,1,0,0,0,1,2016-06-07
10273,"Revushkin (2014) Key to the flora of the Tomsk Region [Opredelitel rasteniy Tomskoy oblasty]. Tomsk State University Press, Tomsk, Russia.",Tomsk Oblast,Flora,native,2,Tracheophyta,1,1,0,0,0,1,2016-06-07
10274,"Silantyeva (2013) Synopsis of the flora of Altayskyi Krai [Konspekt flory Altayskogo kraya]. Altay State University Press, Barnaul, Russia.",Altay Krai,Flora,native,2,Tracheophyta,1,1,0,0,0,1,2016-06-08
10275,"Thomas (2011) Plant diversity of Saudi Arabia. Available at: http://plantdiversityofsaudiarabia.info/biodiversity-saudi-arabia/flora/Checklist/Cheklist.htm, last accessed  14.01.2016.",Saudi Arabia,Checklist,all,2,Tracheophyta,1,1,1,0,0,0,2016-06-17
10276,"Al Khulaidi (2000) Flora of Yemen. Sustainable Environmental Management Program, 217p.",Yemen,Flora,all,2,Tracheophyta,1,1,1,1,0,0,2016-06-17
10277,Krestov (pers. comm.) Flora of Siberia.,Temperate Asia,Checklist,native and naturalized,2,Tracheophyta,1,1,1,0,0,1,2016-06-29
10278,"Lorite (2016) An updated checklist of the vascular flora of Sierra Nevade (SE Spain). Phytotaxa 261, 1-57.",Sierra Nevada,Checklist,all,2,Tracheophyta,1,1,0,1,0,0,2016-07-11
10279,Nowak (pers. comm.) Vascular plants of Tajikistan.,Tajikistan,Checklist,all,2,Tracheophyta,1,1,1,1,1,1,2018-05-22
10280,"Engemann, Sandel, Boyle, Enquist, Jørgensen, Kattge, McGill, Morueta-Holme, Peet, Spencer, Violle, Wiser & Svenning (2016) A plant growth form dataset for the New World. Ecology 97, 3243.",World,Checklist,all,2,Tracheophyta,0,0,0,0,1,0,2016-09-22
10281,"Ministry of Environment (2012) The national red list 2012 of Sri Lanka. NA, Colombo, Sri Lanka, 476p.",Sri Lanka,Red list,native and historically introduced,2,Tracheophyta,1,1,0,1,0,0,2016-10-05
10282,"Bancheva & Vassilev (2006) Vascular flora of the Beli Lom Nature Reserve in Northeast Bulgaria. Phytologia Balcanica 12, 377-386.","Beli Lom Nature Reserve, Bulgaria",Checklist,all,2,Tracheophyta,1,0,0,0,1,0,2016-10-05
10283,"Jiménez, Juárez & Díaz (2016) Checklist of the vascular flora of Reserva Biológica San Luis, Costa Rica. Check list 12, 1859.","San Luis Biological Reserve, Costa Rica",Checklist,all,2,Tracheophyta,1,1,1,0,1,0,2016-10-05
10284,"Singh (2015) Observations on the vascular flora of Banaras Hindu University Main Campus, India. International Journal of Modern Biology and Medicine 6, 48-87.","Banaras Hindu University Main Campus, India",Checklist,all,2,Tracheophyta,1,1,0,0,1,0,2016-10-05
10285,"Nassif & Tanji (2013) Floristic analysis of Marmoucha’s plant diversity (Middle Atlas, Morocco). LAZAROA 34, 117-140.","Marmoucha, Morocco",Checklist,all,2,Tracheophyta,1,0,0,0,0,0,2016-10-05
10286,"Silaeva, Chugunov, Kiryukhin, Ageeva, Vargot, Grishutkina & Khapugin (2011) Flora of the national park ""Smolny"". Mosses and vascular plants: annotated list of species. Commission of RAS for the Conservation of Biological Diversity.","Smolny NP, Russian Federation",Checklist,all,2,Tracheophyta,1,1,1,0,0,0,2016-10-05
10287,"Karlsson (2011) Lista över Östergötlands kärlväxter. Available at: http://ostgotaflora.se/handledning.html, last accessed  5/17/2016.","Östergötland Province, Sweden",Checklist,all,2,Tracheophyta,1,0,0,0,0,0,2016-10-05
10288,"Karlsson & Agestam (2014) Checklist of Nordic vascular plants. Available at: http://www.euphrasia.nu/checklista/index.eng.html, last accessed  11.02.2016.",Sweden,Species Database,all,2,Tracheophyta,1,1,1,0,0,0,2016-10-05
10289,"Da Vela, Frignani, Bonari & Angiolini (2013) La flora vascolare della diserva naturale ""La Pietra"" (Toscana meridionale). Micologia e vegetazione mediterranea 28, 135-160.","La Pietra Natural Reserve, Italy",Checklist,all,2,Tracheophyta,1,0,0,0,1,0,2016-10-05
10290,"Dimopoulos, Raus, Bergmeier, Constantinidis, Iatrou, Kokkini, Strid & Tzanoudakis (2013) Vascular plants of Greece. Botanischer Garten und Botanisches Museum Berlin-Dahlem, Freie Universität Berlin; Hellenic Botanical Society, Berlin, Athens, 372 Sp.",Greece,Checklist,all,2,Tracheophyta,1,1,1,1,1,0,2016-10-05
10291,"Paula, Arianoutsou, Kazanis, Tavsanoglu, Lloret, Buhk, Ojeda, Luna, Moreno & Rodrigo (2009) Fire‐related traits for plant species of the Mediterranean Basin. Ecology 90, 1420-1420.",,Species Database,all,2,Tracheophyta,0,0,0,0,1,0,2016-06-10
10292,"Missouri Botanical Garden (2009) Shaw Nature Reserve. Available at: http://www.missouribotanicalgarden.org/visit/family-of-attractions/shaw-nature-reserve.aspx, last accessed  24.08.2016.",,Species Database,all,2,Tracheophyta,0,0,0,0,1,0,2016-06-10
10293,"Chen & Moles (2015) A mammoth mouthful? A test of the idea that larger animals ingest larger seeds. Global Ecology and Biogeography 24, 1269-1280.",,Species Database,all,2,Tracheophyta,0,0,0,0,1,0,2016-06-10
10294,"Bundesamt für Naturschutz (2016) Floraweb. Available at: www.floraweb.de, last accessed  15.9.2016.",Germany,Species Database,all,2,Tracheophyta,1,1,1,1,0,0,2016-10-26
10295,"Cochard & Bloesch (2007) Electronic plant species database of the Saadani National Park, coastal Tanzania. Available at: http://www.wildlife-baldus.com/saadani.html, last accessed  14.11.2016.","Saadani NP, Tanzania",Species Database,all,2,Tracheophyta,1,1,0,0,1,0,2016-11-14
10296,"Hyde, Wursten, Ballings & Coates Palgrave (2016) Flora of Botswana. Available at: http://www.botswanaflora.com/, last accessed  14.11.2016.",Botswana and subunits,Species Database,all,2,Tracheophyta,1,1,0,1,0,0,2016-11-14
10297,"Bingham, Willemen, Wursten, Ballings & Hyde (2016) Flora of Zambia. Available at: http://www.zambiaflora.com/, last accessed  14.11.2016.",Zambia and subunits,Species Database,all,2,Tracheophyta,1,1,0,1,0,0,2016-11-14
10298,"Hyde, Wursten, Ballings & Coates Palgrave (2016) Flora of Zimbabwe.",Zimbabwe and subunits,Species Database,all,2,Tracheophyta,1,1,0,0,1,0,2016-11-14
10299,"Hyde, Wursten, Ballings & Coates Palgrave (2016) Flora of Mozambique. Available at: http://www.mozambiqueflora.com/, last accessed  14.11.2016.",Mozambique and subunits,Species Database,all,2,Tracheophyta,1,1,0,0,1,0,2016-11-14
10300,"Hyde, Wursten, Ballings & Coates Palgrave (2016) Flora of Malawi. Available at: http://www.malawiflora.com/index.php, last accessed  14.11.2016.",Malawi and subunits,Species Database,all,2,Tracheophyta,1,1,0,0,1,0,2016-11-14
10301,"Hyde, Wursten, Ballings & Coates Palgrave (2016) Flora of Caprivi. Available at: http://www.capriviflora.com/, last accessed  14.11.2016.","Caprivi Strip, Namibia",Species Database,all,2,Tracheophyta,1,1,0,0,1,0,2016-11-14
10302,"Fischer, Adler & Oswald (2008) Exkursionsflora für Österreich, Liechtenstein und Südtirol. Oberöstereichisches Landesmuseum, Linz, Austria, 1392 S.p.","Austria, Lichtenstein and South Tyrol",Species Database,all,2,Tracheophyta,1,1,1,0,1,0,2016-11-01
10303,Wieringa (pers. comm.) Flora of Gabon.,"Gabon, world for elevation range",Species Database,all,2,Tracheophyta,1,1,1,1,1,1,2016-11-01
10304,"Chang, Kim & Chang (2014) Provisional Checklist of the Vascular Plants for the Korea Peninsular Flora (KPF), 561p.",Korea Peninsula,Species Database,all,2,Tracheophyta,1,1,1,1,1,0,2016-11-01
10305,"Chang, Kim & Chang (2014) Provisional Checklist of the Vascular Plants for the Korea Peninsular Flora (KPF), 561p.",North and South Korea,Checklist,native,2,Tracheophyta,1,1,0,1,0,0,2016-11-02
10306,"VicFlora (2016) Flora of Victoria. Available at: http://vicflora.rbg.vic.gov.au, last accessed  30.11.2016.","Victoria, Australia",Species Database,all,2,Tracheophyta,1,1,1,1,1,0,2016-11-30
10307,"Ter Steege, Vaessen, Cardenas-Lopez, Sabatier, Antonelli, Oliveira, Pitman, Jorgensen & Salomao (2016) The discovery of the Amazonian tree flora with an updated checklist of all known tree taxa. Scientific reports 6, 29549.",Amazonia,Checklist,all,2,Tracheophyta,0,0,0,0,1,0,2016-11-30
10308,"Dauby, Zaiss, Blach-Overgaard, Catarino, Damen, Deblauwe, Dessein, Dransfield, Droissart, Duarte, Engledow, Fadeur, Figueira, Gereau, Hardy, Harris, Heij, Janssens, Klomberg, Ley, MacKinder, Meerts, van de Poel, Sonké, Sosef, Stévart, Stoffelen, Svenning, Sepulchre, van der Burgt, Wieringa & Couvreur (2016) RAINBIO. PhytoKeys 74, 1-18.",Tropical Africa,Species Database,native,2,Tracheophyta,1,1,0,0,1,0,2016-12-02
10309,Fuentes Parada (pers. comm.) ALARM project: Chilean vascular plants.,Chile,Species Database,all,2,Tracheophyta,1,1,0,0,0,1,2018-05-22
10310,"CONABIO (2016) Sistema Nacional de Información sobre Biodiversidad. Available at: https://www.gob.mx/conabio, last accessed  11.04.2016.",Mexico,Species Database,all,2,Tracheophyta,1,1,0,0,0,0,2016-05-28
10311,"INBIO (2000) Lista de planta de Costa Rica. Available at: http://www.inbio.ac.cr/papers/manual_plantas/index.html, last accessed  05.02.2016.",Costa Rica,Species Database,all,2,Tracheophyta,1,1,1,1,0,0,2016-05-26
10312,"Heberling, Jo, Kozhevnikov, Lee & Fridley (2017) Biotic interchange in the Anthropocene. Global Ecology and Biogeography 26, 447–458.",World,Species Database,naturalized,2,Tracheophyta,0,0,0,0,1,0,2016-12-19
10313,"Bundesamt für Naturschutz (2016) Floraweb. Available at: www.floraweb.de, last accessed  15.9.2016.",Germany,Species Database,all,2,Tracheophyta,1,1,1,1,1,0,2017-01-31
10314,"Tropicos (2015) Peru Checklist. Available at: http://www.tropicos.org/Project/PEC, last accessed  22.10.2015.",Peru,Species Database,all,5,Spermatophyta,1,1,0,1,0,0,2015-10-19
10315,"Tamis, van der Meijden, Runhaar, Bekker, Ozinga, Odé & Hoste (2004) Standard List of the Flora of the Netherlands 2003. Gorteria 30, 101-195.",Netherlands,Checklist,all,2,Tracheophyta,1,1,0,0,1,0,2017-02-23
10316,"Buchwald, Wind, Bruun, Møller, Ejrnæs & Svart (2013) Hvilke planter er hjemmehørende i Danmark?. Jydsk Naturhistorisk Forening 118, 72-96.",Denmark,Checklist,all,2,Tracheophyta,1,1,0,0,0,0,2017-04-27
